"acc_m","acc_f","acc_ibaem","acc_ibap","acc_ibna"
0.958666987777711,0.965172147676069,0.969083933157878,0.975206611570248,0.944838360773945
0.957914383767837,0.966118150812816,0.970130323112534,0.974508962112268,0.944057204662901
0.95944969594798,0.965072568398516,0.96943272980943,0.97595792637115,0.944477827184233
0.957583238003492,0.964724040927083,0.969401021022925,0.975367607599013,0.941894003124624
0.958576675296526,0.96606836117404,0.969115641944383,0.974884619512719,0.945499339021752
0.958365946173761,0.965470885508726,0.969591273741954,0.976440914457443,0.942675159235669
0.957312300559937,0.964748935746471,0.969274185876907,0.975689599656542,0.941533469534912
0.958727196098501,0.964226144539321,0.969115641944383,0.97595792637115,0.942915514962144
0.958396050334156,0.965172147676069,0.969020515584869,0.973811312654288,0.945739694748227
0.959660425070745,0.96542109586995,0.969876652820497,0.976118922399914,0.943276048551857
0.957282196399542,0.965296621773009,0.969654691314963,0.97493828485564,0.942254536714337
0.958787404419291,0.966267519729144,0.969337603449916,0.976011591714071,0.945138805432039
0.957974592088627,0.965097463217904,0.969654691314963,0.97354298593968,0.944778271842327
0.960744174844964,0.965296621773009,0.970225449472049,0.975904261028228,0.943876937868045
0.958606779456921,0.965620254425054,0.969940070393506,0.975528603627777,0.943516404278332
0.958968029381661,0.964873409843412,0.969971779180011,0.974991950198562,0.943396226415094
0.958757300258896,0.96449998755259,0.969052224371373,0.97526027691317,0.944237471457757
0.957101571437173,0.964649356468919,0.969337603449916,0.97595792637115,0.941713736329768
0.957252092239147,0.965918992257711,0.97003519675302,0.974777288826876,0.943576493209951
0.957944487928232,0.964823620204635,0.969718108887973,0.97493828485564,0.943276048551857
0.958004696249022,0.963902511887276,0.967815581697688,0.974723623483954,0.942194447782718
0.95926907098561,0.964176354900545,0.970288867045058,0.975152946227326,0.942915514962144
0.959118550183635,0.96606836117404,0.96943272980943,0.974562627455189,0.947662540560029
0.957854175447047,0.96567004406383,0.970574246123601,0.975313942256091,0.942254536714337
0.958907821060871,0.966416888645473,0.970923042775153,0.974991950198562,0.945499339021752
0.957673550484677,0.964649356468919,0.969115641944383,0.973489320596759,0.943816848936426
0.958335842013366,0.965396201050561,0.968861971652345,0.976118922399914,0.944237471457757
0.958245529532181,0.963678458512783,0.968544883787297,0.974777288826876,0.943215959620238
0.958998133542056,0.964176354900545,0.969052224371373,0.975528603627777,0.942735248167288
0.957974592088627,0.965346411411785,0.968544883787297,0.975689599656542,0.944778271842327
0.959118550183635,0.964649356468919,0.967720455338174,0.976226253085757,0.945198894363658
0.960021674995484,0.964599566830143,0.969749817674478,0.97595792637115,0.943516404278332
0.956680113191643,0.965097463217904,0.968005834416717,0.973918643340131,0.943816848936426
0.95969052923114,0.964624461649531,0.969971779180011,0.975474938284856,0.942494892440812
0.959901258353904,0.965221937314845,0.971557218505248,0.975528603627777,0.94261507030405
0.958546571136131,0.964524882371978,0.969337603449916,0.974830954169797,0.942074269919481
0.957703654645072,0.964699146107695,0.969274185876907,0.974991950198562,0.941773825261387
0.958666987777711,0.965495780328114,0.969971779180011,0.976387249114522,0.941894003124624
0.961105424769703,0.965744728521995,0.969844944033992,0.975099280884405,0.947962985218123
0.957824071286652,0.964997883940352,0.970796207629134,0.974079639368896,0.944237471457757
0.957854175447047,0.96449998755259,0.968164378349241,0.974401631426425,0.944357649320995
0.957703654645072,0.964574672010755,0.968164378349241,0.975796930342385,0.943456315346713
0.958064904569812,0.965445990689338,0.96949614738244,0.97424063539766,0.944778271842327
0.958365946173761,0.964997883940352,0.969179059517392,0.976172587742836,0.943816848936426
0.95969052923114,0.966367099006697,0.971684053651267,0.975206611570248,0.943696671073188
0.958998133542056,0.965072568398516,0.969527856168944,0.976118922399914,0.94363658214157
0.95944969594798,0.965072568398516,0.968925389225354,0.976440914457443,0.946040139406321
0.957854175447047,0.966292414548532,0.969654691314963,0.975421272941934,0.94411729359452
0.95957011258956,0.964873409843412,0.969210768303897,0.975743264999463,0.945138805432039
0.958787404419291,0.963155667305634,0.968544883787297,0.975904261028228,0.941533469534912
0.9593292793064,0.966143045632204,0.969464438595935,0.976279918428679,0.946941473380603
0.958697091938106,0.963105877666858,0.967910708057203,0.975206611570248,0.941653647398149
0.958907821060871,0.965271726953621,0.970066905539525,0.97493828485564,0.944537916115851
0.958817508579686,0.965271726953621,0.970003487966515,0.974347966083503,0.944177382526139
0.959600216749955,0.964151460081157,0.96949614738244,0.976387249114522,0.942074269919481
0.958004696249022,0.964450197913814,0.968418048641278,0.975904261028228,0.94261507030405
0.957342404720332,0.962956508750529,0.968100960776231,0.974186970054739,0.941413291671674
0.958817508579686,0.965346411411785,0.969115641944383,0.975045615541483,0.945078716500421
0.958095008730206,0.964599566830143,0.968386339854774,0.974723623483954,0.943997115731282
0.957643446324282,0.962757350195424,0.966610647810508,0.976279918428679,0.941413291671674
0.957462821361912,0.963778037790336,0.969749817674478,0.974294300740582,0.940391779834155
0.959238966825215,0.965520675147502,0.970257158258553,0.974455296769346,0.944417738252614
0.958606779456921,0.966167940451592,0.968291213495259,0.976601910486208,0.94712174017546
0.958215425371786,0.964051880803605,0.969115641944383,0.975099280884405,0.94159355846653
0.957944487928232,0.965072568398516,0.96883026286584,0.975099280884405,0.944898449705564
0.95914865434403,0.9648983046628,0.969464438595935,0.97595792637115,0.943516404278332
0.95975073755193,0.965620254425054,0.970225449472049,0.97595792637115,0.944177382526139
0.958968029381661,0.964574672010755,0.969083933157878,0.975474938284856,0.942675159235669
0.957282196399542,0.964176354900545,0.968481466214288,0.976118922399914,0.942014180987862
0.958877716900476,0.964026985984217,0.969179059517392,0.97665557582913,0.941293113808436
0.95908844602324,0.964126565261769,0.968861971652345,0.975743264999463,0.944658093979089
0.958125112890601,0.96437551345565,0.969274185876907,0.974133304711817,0.943336137483476
0.958305737852971,0.96606836117404,0.969813235247487,0.974508962112268,0.945439250090133
0.95969052923114,0.965371306231173,0.970415702191077,0.975313942256091,0.94459800504747
0.960232404118249,0.963877617067888,0.97070108126962,0.97526027691317,0.942494892440812
0.958576675296526,0.964848515024023,0.969083933157878,0.975528603627777,0.94411729359452
0.958907821060871,0.965197042495457,0.968861971652345,0.975421272941934,0.94610022833794
0.958757300258896,0.964699146107695,0.969147350730888,0.974133304711817,0.945319072226896
0.957583238003492,0.96502277875974,0.968069251989726,0.975743264999463,0.943095781757
0.958275633692576,0.964649356468919,0.968005834416717,0.975045615541483,0.945679605816609
0.958155217050996,0.964549777191366,0.968513175000793,0.974508962112268,0.945319072226896
0.958004696249022,0.964873409843412,0.968576592573802,0.975474938284856,0.943516404278332
0.958576675296526,0.9648983046628,0.968798554079335,0.976011591714071,0.943876937868045
0.958185321211391,0.965172147676069,0.968259504708755,0.976440914457443,0.943696671073188
0.958245529532181,0.965943887077099,0.969242477090402,0.973918643340131,0.947061651243841
0.959780841712325,0.96449998755259,0.970320575831563,0.97526027691317,0.945559427953371
0.958877716900476,0.965719833702607,0.969781526460982,0.976065257056993,0.945679605816609
0.958185321211391,0.96437551345565,0.969464438595935,0.97424063539766,0.941653647398149
0.958817508579686,0.96567004406383,0.969813235247487,0.974991950198562,0.943937026799664
0.957613342163887,0.964773830565859,0.969020515584869,0.975152946227326,0.942074269919481
0.960533445722199,0.964126565261769,0.969749817674478,0.976172587742836,0.943095781757
0.957643446324282,0.965122358037292,0.967878999270698,0.976118922399914,0.944778271842327
0.958968029381661,0.964873409843412,0.969654691314963,0.975206611570248,0.942554981372431
0.958606779456921,0.965570464786278,0.969464438595935,0.977192229258345,0.944537916115851
0.957221988078752,0.965445990689338,0.969686400101468,0.974777288826876,0.942494892440812
0.958697091938106,0.965495780328114,0.968005834416717,0.976011591714071,0.945919961543084
0.958666987777711,0.964325723816874,0.969147350730888,0.97526027691317,0.943937026799664
0.958817508579686,0.964400408275038,0.968798554079335,0.976870237200816,0.943696671073188
0.960292612439039,0.965894097438323,0.969876652820497,0.977192229258345,0.946280495132797
0.958907821060871,0.966118150812816,0.970225449472049,0.975099280884405,0.946280495132797
0.958697091938106,0.966242624909756,0.96949614738244,0.976601910486208,0.94459800504747
0.958787404419291,0.964300828997486,0.969622982528459,0.975474938284856,0.940932580218724
0.958757300258896,0.964972989120964,0.969622982528459,0.975528603627777,0.943215959620238
0.95944969594798,0.964151460081157,0.970066905539525,0.974830954169797,0.942314625645956
0.959238966825215,0.964699146107695,0.968735136506326,0.9763335837716,0.944658093979089
0.956981154795593,0.96554556996689,0.968798554079335,0.975421272941934,0.94411729359452
0.957613342163887,0.96449998755259,0.968418048641278,0.975904261028228,0.942434803509194
0.959058341862845,0.965894097438323,0.968735136506326,0.976548245143286,0.945739694748227
0.957432717201517,0.965744728521995,0.96883026286584,0.975743264999463,0.943215959620238
0.958305737852971,0.966665836839354,0.970066905539525,0.975743264999463,0.945198894363658
0.957944487928232,0.964699146107695,0.968766845292831,0.974830954169797,0.942915514962144
0.959419591787585,0.964649356468919,0.969622982528459,0.973918643340131,0.945198894363658
0.958787404419291,0.964325723816874,0.968735136506326,0.975528603627777,0.943336137483476
0.95920886266482,0.964848515024023,0.969591273741954,0.97563593431362,0.943516404278332
0.957402613041122,0.966342204187309,0.969305894663411,0.975099280884405,0.943997115731282
0.958998133542056,0.965570464786278,0.970320575831563,0.975474938284856,0.944477827184233
0.957974592088627,0.965894097438323,0.96943272980943,0.9763335837716,0.943997115731282
0.957974592088627,0.966167940451592,0.969147350730888,0.97595792637115,0.944177382526139
0.957282196399542,0.964549777191366,0.969337603449916,0.974347966083503,0.942074269919481
0.959299175146005,0.966018571535263,0.969020515584869,0.976226253085757,0.945258983295277
0.959991570835089,0.96320545694441,0.969210768303897,0.976548245143286,0.942194447782718
0.958937925221266,0.965620254425054,0.969242477090402,0.974884619512719,0.945980050474703
0.958456258654946,0.963927406706664,0.967815581697688,0.974830954169797,0.942855426030525
0.957221988078752,0.965470885508726,0.968957098011859,0.976226253085757,0.941954092056243
0.958787404419291,0.965296621773009,0.968608301360307,0.976226253085757,0.94459800504747
0.956981154795593,0.964873409843412,0.968861971652345,0.976494579800365,0.942795337098906
0.958606779456921,0.965769623341383,0.969464438595935,0.974669958141033,0.946340584064415
0.958426154494551,0.964624461649531,0.968449757427783,0.976709241172051,0.942314625645956
0.958275633692576,0.966043466354652,0.968798554079335,0.975904261028228,0.945499339021752
0.95908844602324,0.964350618636262,0.968798554079335,0.976440914457443,0.943396226415094
0.957613342163887,0.96606836117404,0.969401021022925,0.975474938284856,0.944958538637183
0.960653862363779,0.965595359605666,0.969559564955449,0.976387249114522,0.945739694748227
0.95963032091035,0.964574672010755,0.969210768303897,0.976011591714071,0.944417738252614
0.957583238003492,0.965047673579128,0.969401021022925,0.97493828485564,0.943035692825382
0.958636883617316,0.964176354900545,0.968798554079335,0.97354298593968,0.945739694748227
0.959238966825215,0.964450197913814,0.97070108126962,0.975099280884405,0.943336137483476
