"acc2_m","acc2_f","acc2_ibaem","acc2_ibap","acc2_ibna"
0.974832921909808,0.974930916876198,0.987189650252085,0.990715895674573,0.946460761927653
0.975284484315732,0.976150763026214,0.987062815106066,0.990018246216593,0.950366542482875
0.975675838400867,0.97595160447111,0.986999397533056,0.990662230331652,0.950306453551256
0.975013546872178,0.976026288929274,0.986618892095,0.990071911559515,0.950066097824781
0.975103859353363,0.975379023625184,0.986333513016457,0.99023290758828,0.948804230260786
0.974893130230598,0.976250342303767,0.986270095443447,0.990393903617044,0.950486720346112
0.974953338551388,0.97607607856805,0.986365221802962,0.99060856498873,0.95060689820935
0.976277921608766,0.97542881326396,0.987284776611599,0.990876891703338,0.949284941713736
0.976368234089951,0.976698449052752,0.986967688746552,0.991789202533004,0.951027520730681
0.975043651032573,0.975652866638453,0.986492056948981,0.99093055704626,0.950306453551256
0.975736046721657,0.976773133510916,0.987411611757618,0.990876891703338,0.950787165004206
0.975374796796917,0.97425875675272,0.986587183308495,0.99060856498873,0.945499339021752
0.974712505268228,0.974756653140481,0.986745727241018,0.990071911559515,0.94459800504747
0.976127400806792,0.976051183748662,0.986872562387037,0.99023290758828,0.951868765773345
0.974351255343488,0.975229654708855,0.986650600881504,0.99060856498873,0.947001562312222
0.975495213438497,0.975279444347631,0.986396930589466,0.990662230331652,0.950066097824781
0.976187609127581,0.975254549528243,0.98655547452199,0.990447568959966,0.950006008893162
0.975194171834547,0.975976499290498,0.987284776611599,0.99060856498873,0.947782718423266
0.975525317598892,0.975179865070079,0.987792117195675,0.989481592787378,0.948744141329167
0.975495213438497,0.974358336030272,0.987411611757618,0.98991091553075,0.946220406201178
0.975615630080077,0.975105180611915,0.986904271173542,0.990984222389181,0.949525297440212
0.974923234390993,0.975478602902736,0.986967688746552,0.989749919501986,0.950546809277731
0.976880004816666,0.975154970250691,0.987633573263151,0.99060856498873,0.947722629491648
0.975284484315732,0.975752445916005,0.986935979960047,0.990769561017495,0.949224852782118
0.975675838400867,0.975976499290498,0.987379902971113,0.991413545132553,0.949885831029924
0.975284484315732,0.97607607856805,0.986618892095,0.990715895674573,0.950847253935825
0.975916671684027,0.974457915307824,0.986428639375971,0.989749919501986,0.94910467491888
0.975164067674153,0.974657073862929,0.986587183308495,0.989857250187829,0.948684052397548
0.975525317598892,0.976872712788469,0.987475029330627,0.99060856498873,0.950186275688018
0.974802817749413,0.975677761457841,0.987094523892571,0.990179242245358,0.948924408124024
0.975916671684027,0.975528392541512,0.986396930589466,0.989803584844907,0.950847253935825
0.975073755192968,0.975827130374169,0.986999397533056,0.99162820650424,0.947662540560029
0.976067192486002,0.975802235554781,0.986935979960047,0.990769561017495,0.95060689820935
0.974712505268228,0.975130075431303,0.986999397533056,0.990662230331652,0.946220406201178
0.974592088626648,0.974955811695586,0.98588959000539,0.99093055704626,0.947001562312222
0.974170630381119,0.976026288929274,0.986016425151409,0.99130621444671,0.948443696671073
0.975465109278102,0.97438323084966,0.986174969083933,0.990876891703338,0.946881384448985
0.975675838400867,0.976399711220095,0.986587183308495,0.991252549103789,0.950486720346112
0.975645734240472,0.973810650003734,0.98722135903859,0.990501234302887,0.946220406201178
0.975916671684027,0.975130075431303,0.986904271173542,0.99130621444671,0.947542362696791
0.976006984165212,0.974681968682317,0.986650600881504,0.991252549103789,0.948263429876217
0.974923234390993,0.974134282655779,0.986904271173542,0.990286572931201,0.945919961543084
0.975465109278102,0.976872712788469,0.987728699622665,0.990340238274123,0.950066097824781
0.973899692937564,0.975503497722124,0.986714018454514,0.990876891703338,0.947662540560029
0.974923234390993,0.974930916876198,0.986714018454514,0.990286572931201,0.949224852782118
0.974893130230598,0.975179865070079,0.986967688746552,0.990340238274123,0.948563874534311
0.976067192486002,0.97438323084966,0.986967688746552,0.989749919501986,0.94910467491888
0.975164067674153,0.975105180611915,0.987253067825094,0.990554899645809,0.94760245162841
0.974622192787043,0.975154970250691,0.985984716364905,0.990769561017495,0.948804230260786
0.974652296947438,0.976325026761931,0.987855534768684,0.990715895674573,0.948684052397548
0.975254380155337,0.974657073862929,0.985857881218886,0.990286572931201,0.948924408124024
0.975254380155337,0.975802235554781,0.986301804229952,0.990984222389181,0.950066097824781
0.975344692636522,0.976549080136424,0.986777436027523,0.990876891703338,0.951388054320394
0.975826359202842,0.975005601334362,0.98722135903859,0.990447568959966,0.948443696671073
0.974802817749413,0.974881127237422,0.987538446903637,0.990071911559515,0.947001562312222
0.974351255343488,0.974507704946601,0.986206677870438,0.99060856498873,0.946280495132797
0.974863026070203,0.975478602902736,0.986904271173542,0.990179242245358,0.94808316308136
0.974200734541514,0.975403918444572,0.98655547452199,0.99023290758828,0.94808316308136
0.976157504967186,0.974756653140481,0.986428639375971,0.990823226360416,0.950546809277731
0.975103859353363,0.975204759889467,0.98655547452199,0.991091553075024,0.949345030645355
