"sens","spec","ppv","npv","acc"
0.984242388272301,0.88496981251986,0.989203376181813,0.839867310012063,0.975763332880988
0.983307614695234,0.88512869399428,0.989207988775114,0.831989247311828,0.97492197041661
0.983233426316102,0.883063234826819,0.989015253276022,0.831040669856459,0.974677703894694
0.983292777019408,0.887829679059422,0.989458910654563,0.83229073577599,0.975139096213869
0.984761706926227,0.885764219891961,0.98928273312664,0.844441078461072,0.976306147374135
0.983708231942549,0.880521131236098,0.988784489187174,0.834638554216868,0.974894829691953
0.98315923793697,0.887035271687321,0.98938362300663,0.831050908008336,0.974949111141267
0.983233426316102,0.886240864315221,0.989310561046251,0.83154442456768,0.974949111141267
0.984405602706392,0.886240864315221,0.989323153546771,0.841454216322221,0.976021169765233
0.984568817140483,0.885923101366381,0.989295405074992,0.842805320435308,0.976143303026191
0.983886284052466,0.889259612329202,0.989598101690868,0.837498129582523,0.975804043967974
0.984123686865689,0.882904353352399,0.989010333566945,0.838539308887883,0.975478355272086
0.984094011514036,0.8852875754687,0.989231274050652,0.838651414810355,0.975654769982359
0.984390765030566,0.881792183031459,0.988910088242309,0.840654347167525,0.975627629257701
0.983767582645854,0.881315538608198,0.988858894241525,0.835265773226924,0.975016962952911
0.984553979464657,0.886558627264061,0.989354247118639,0.842772995015859,0.976184014113177
0.983752744970028,0.888465204957102,0.989522857185499,0.836249439210408,0.975614058895373
0.983322452371061,0.890212901175723,0.989680868539343,0.832912145086963,0.975369792373456
0.983708231942549,0.881951064505879,0.988917229754926,0.834862385321101,0.975016962952911
0.983188913288622,0.883063234826819,0.98901476141435,0.83066806157525,0.974636992807708
0.983930797079945,0.887194153161741,0.989406621607508,0.837558122093895,0.975668340344687
0.982699269986349,0.887829679059422,0.989452611449743,0.827361563517915,0.974596281720722
0.983678556590896,0.887035271687321,0.98938916829585,0.83540326200808,0.975424073822771
0.984049498486557,0.888624086431522,0.989540747814151,0.83878224355129,0.975899036504275
0.984361089678913,0.886081982840801,0.989307922873887,0.841049615442618,0.975966888315918
0.984034660810731,0.889895138226883,0.989658722934356,0.838849782836603,0.975994029040575
0.982996023502879,0.886240864315221,0.989308007048353,0.829565734681737,0.974731985344009
0.98387144637664,0.876866857324436,0.988447319778189,0.835452618831365,0.974731985344009
0.984821057629533,0.891642834445504,0.989829244649914,0.845817633760362,0.976862532229611
0.983470829129325,0.886399745789641,0.989327880352852,0.833557448080084,0.975179807300855
0.984227550596475,0.886876390212901,0.989380266984861,0.840030097817908,0.975912606866603
0.983797257997507,0.882268827454719,0.988947721679469,0.835665914221219,0.97512552585154
0.983085049557837,0.891325071496664,0.989781894233642,0.831111111111111,0.975247659112498
0.983886284052466,0.880203368287258,0.988757008230944,0.836100211288862,0.975030533315239
0.984212712920648,0.886399745789641,0.989335839038287,0.839831401475237,0.975858325417289
0.983604368211763,0.886558627264061,0.98934407880009,0.834704562453254,0.975315510924142
0.983708231942549,0.882109945980299,0.988931980906921,0.834887218045113,0.975030533315239
0.983500504480978,0.887353034636161,0.989416804740794,0.83395550246379,0.975288370199484
0.983307614695234,0.886558627264061,0.989340897215795,0.832214765100671,0.975044103677568
0.983515342156805,0.890530664124563,0.989712425717443,0.834574151280524,0.975573347808386
0.983515342156805,0.887353034636161,0.989416962713079,0.834080047789725,0.975301940561813
0.983545017508457,0.88417540514776,0.989122000716247,0.833832783937669,0.975057674039897
0.983915959404119,0.88401652367334,0.989111303362072,0.836943441636582,0.975383362735785
0.983782420321681,0.888465204957102,0.989523169912693,0.836499626028422,0.97564119962003
0.983901121728292,0.88481093104544,0.989184915567755,0.836940186354073,0.9754376441851
0.983040536530358,0.888147442008262,0.989485789387219,0.830239120748552,0.974935540778939
0.983070211882011,0.886081982840801,0.989294033327361,0.830157785055076,0.974786266793323
0.984123686865689,0.886876390212901,0.989379158089442,0.839146121467228,0.975817614330303
0.98407917383821,0.885923101366381,0.989290135886995,0.838622349225447,0.975695481069345
0.983604368211763,0.887670797585002,0.989447446192424,0.834877465630604,0.975410503460442
0.983797257997507,0.88544645694312,0.989242819843342,0.83615903975994,0.975396933098114
0.983174075612796,0.88544645694312,0.989236074824956,0.830922916356046,0.974826977880309
0.983411478426019,0.883539879250079,0.989061497366104,0.832609672106603,0.974881259329624
0.983648881239243,0.885605338417541,0.989255976363148,0.834931096464949,0.975274799837156
0.98382693334916,0.893231649189704,0.989966854788139,0.837604290822408,0.976089021576876
0.98357469286011,0.886081982840801,0.989299465719488,0.834380610412926,0.975247659112498
0.983663718915069,0.891960597394344,0.989846957820082,0.836038719285182,0.975831184692631
0.984301738975607,0.890371782650143,0.989705794593304,0.841188832182528,0.976279006649478
0.983025698854531,0.891960597394344,0.989840435068428,0.830719147676827,0.975247659112498
0.983455991453499,0.881633301557038,0.988884910333304,0.832683073229292,0.974759126068666
0.984494628761351,0.886240864315221,0.989324108727094,0.842216518194172,0.976102591939205
0.984123686865689,0.887511916110582,0.989438195542561,0.839242788461538,0.975871895779617
0.983915959404119,0.885923101366381,0.989288378338058,0.837237237237237,0.975546207083729
0.983233426316102,0.88433428662218,0.989133355225841,0.831242532855436,0.974786266793323
0.983648881239243,0.875913568477915,0.988356317554976,0.833408919123205,0.974447007735107
0.983530179832631,0.8844931680966,0.989151358691597,0.833757675602816,0.975071244402226
0.983812095673334,0.882904353352399,0.98900689120253,0.835890493381468,0.975193377663184
0.984004985459078,0.88512869399428,0.989215554660581,0.837870356444578,0.975559777446058
0.983634043563416,0.890212901175723,0.989684103666547,0.83552042946615,0.975654769982359
