"sens","spec","ppv","npv","acc"
0.996122970260901,0.710532962869411,0.966199177100385,0.956640027206257,0.965436287148867
0.995444191343964,0.719642857142857,0.967556237822519,0.949511948838775,0.966101234902972
0.995676926355527,0.712606303151576,0.966060140603769,0.952524239384821,0.964961324467363
0.996454386365366,0.710344827586207,0.965925182912438,0.96049508307901,0.965490568598182
0.995863746958637,0.710970996216898,0.966184715255238,0.953976311336717,0.965205590989279
0.995957631111044,0.711423862051477,0.966437113827732,0.95473881231921,0.96550413896051
0.996029391629775,0.710192283523941,0.965977160730621,0.95585250338295,0.965164879902293
0.996150627615063,0.722033898305085,0.967290133853382,0.957861425716189,0.966521916135161
0.995955295369878,0.717728706624606,0.966974725404512,0.955324151830702,0.966033383091329
0.996103441452686,0.714679013890627,0.96633344653958,0.957097368862075,0.965585561134482
0.996109954565485,0.715518335236645,0.966929714580721,0.95657336726039,0.966101234902972
0.996031444341387,0.713744793638773,0.966535839702541,0.955882352941177,0.965680553670783
0.996384352449677,0.72396694214876,0.967959502936923,0.95987862440998,0.967308997150224
0.995988146797356,0.711731135066582,0.96648184740614,0.955071477195371,0.965571990772154
0.995696144779865,0.709766855702583,0.966019918849133,0.952155536770921,0.964907043018049
0.995910859783534,0.711484948140653,0.966354947194525,0.954360366474381,0.965395576061881
0.99604857216675,0.716765935876315,0.967022752087821,0.95605138607167,0.966141945989958
0.996163274006181,0.714820826570109,0.966269401739695,0.957838380458424,0.965585561134482
0.995953387896674,0.712921065862242,0.966288818042272,0.95520377231391,0.965395576061881
0.996108831129351,0.715189873417722,0.966806325976632,0.95665424991534,0.965992672004342
0.995761360010938,0.722893097750095,0.967810525072352,0.953234998323835,0.96663047903379
0.995556705266522,0.714912830803963,0.966424414310615,0.951268357810414,0.965192020626951
0.996215287805323,0.72426889479681,0.967838157117543,0.958291457286432,0.967064730628308
0.996151798615864,0.707237256135935,0.96570232091775,0.95691416893733,0.965002035554349
0.996289029824641,0.717848595541,0.96693580527551,0.958943294632341,0.966291219975573
0.995955295369878,0.714069400630915,0.966560909023832,0.955105485232068,0.965639842583797
0.995966575851205,0.707973463512329,0.96557423010521,0.955244046613748,0.964744198670105
0.995696602901372,0.712663975782038,0.966379857431705,0.952300691050059,0.965246302076265
0.995912475307704,0.720431472081218,0.967480514879547,0.954759502186344,0.966454064323517
0.995696341129596,0.720877458396369,0.967291583566015,0.952841193134478,0.966114805265301
0.99589734238957,0.722934382535855,0.967766227629791,0.954743546765002,0.966711901207762
0.995696864641304,0.718197879858657,0.967024041585445,0.952628054904587,0.965856968381056
0.995666783232732,0.711453466346761,0.966283513597261,0.951849974657881,0.965124168815307
0.996419865935405,0.707204968944099,0.965216493019687,0.960357624831309,0.964825620844077
0.996137234624977,0.716788505167633,0.96683345879644,0.957246254839253,0.966060523815986
0.996380448337744,0.707157258064516,0.965742924528302,0.959316239316239,0.965232731713937
0.996288239499825,0.716081981642148,0.966672078640906,0.958915642364034,0.966046953453657
0.996056458120803,0.710345688256583,0.965736134280105,0.956477902873467,0.964988465192021
0.995787264459416,0.714249716517576,0.966521020311762,0.953414059872183,0.965463427873524
0.996300637873552,0.711483193802324,0.965920328251148,0.959070237493684,0.965368435337223
0.995514467742181,0.719298245614035,0.967147246513827,0.950784117450784,0.96581625729407
0.996027457725149,0.715483790211541,0.96643185208158,0.956332608331939,0.96561270185914
0.996093393731189,0.717105263157895,0.967003615435697,0.95662447257384,0.966169086714615
0.995790593419953,0.715916296766011,0.966946051233621,0.9532252617359,0.965843398018727
0.995986927111044,0.715749525616698,0.966842757643726,0.955420466058764,0.965924820192699
0.995865318841681,0.718026565464896,0.967095745623099,0.954270342972428,0.966060523815986
0.996246314701681,0.713108519269777,0.966631277831844,0.957935967302452,0.965938390555028
0.995908620794549,0.716821959204231,0.966793645168911,0.954880912445488,0.965829827656398
0.996333541251464,0.713783138585249,0.966385314602762,0.959304289091523,0.96581625729407
0.996361255747389,0.709290709290709,0.965649023918785,0.959621557695557,0.965164879902293
0.99603120295607,0.716033808502586,0.966776378905731,0.956038403233957,0.96591124983037
0.996089708477877,0.709264373587748,0.965832140802266,0.95649229727442,0.965083457728321
0.996500783520212,0.714608717497802,0.966475336058196,0.961142084811624,0.966046953453657
0.995980756348578,0.708343742193355,0.965537598701203,0.955518112889638,0.964730628307776
0.996241459591886,0.715414524018563,0.966503786592657,0.958494370694001,0.965856968381056
0.996057658644991,0.712623545602402,0.966088432863365,0.956507136859782,0.965314153887909
0.996078133313065,0.720683111954459,0.967402376910017,0.956675062972292,0.966535486497489
0.996059577964065,0.718753925386258,0.966932017900131,0.956696204648052,0.966101234902972
0.996061794848402,0.709868753154972,0.96609444591924,0.955982324949014,0.965287013163251
0.996136294493459,0.717232704402516,0.966811350281985,0.957353928811283,0.966046953453657
0.995909118559523,0.718048903453491,0.966968873663694,0.954911163258465,0.965992672004342
0.996240830365568,0.718186372745491,0.966769557961276,0.958702558100652,0.966114805265301
0.996063889606541,0.720496894409938,0.967452433318081,0.956419316843345,0.966562627222147
0.996139348249027,0.727652570270955,0.968222310862917,0.957673721046492,0.967363278599539
0.996046529308903,0.713438485804416,0.966492563739377,0.956036523503551,0.965653412946126
0.995978572620908,0.71987681252406,0.967809481678095,0.954893617021277,0.966779753019406
0.996198932660291,0.714989266321505,0.96670010917997,0.957713125845738,0.965979101642014
0.996014906076508,0.713530522341095,0.966410366150622,0.95582532456584,0.965558420409825
0.995695882952351,0.7053785111475,0.965505036353179,0.951895291517933,0.964418509974216
