"acc2_m","acc2_f","acc2_ibaem","acc2_ibap","acc2_ibna"
0.967427298452646,0.969628320346536,0.980625931445604,0.985188365353655,0.941293113808436
0.966343548678427,0.969927058179193,0.982084535624822,0.984168723838145,0.939911068381204
0.965741465470528,0.968831686126117,0.979928338142499,0.98502736932489,0.940271601970917
0.966734902763562,0.969230003236326,0.979991755715509,0.985242030696576,0.941353202740055
0.966494069480402,0.969802584082253,0.979642959063957,0.985403026725341,0.942675159235669
0.966915527725932,0.96905573950061,0.980308843580556,0.984866373296125,0.940572046629011
0.965560840508158,0.969678109985312,0.979769794209976,0.984973703981968,0.940752313423867
0.964928653139864,0.969603425527148,0.980118590861528,0.985081034667811,0.938949645475303
0.966975736046722,0.969155318778162,0.980435678726575,0.985349361382419,0.941052758081961
0.967577819254621,0.968831686126117,0.97980150299648,0.985081034667811,0.940331690902536
0.967939069179361,0.970275585650626,0.98040396994007,0.985242030696576,0.944357649320995
0.967577819254621,0.969902163359805,0.979547832704442,0.986154341526242,0.943215959620238
0.96799927750015,0.969777689262864,0.981418651108222,0.984437050552753,0.942014180987862
0.966915527725932,0.968632527571012,0.980150299648032,0.984812707953204,0.941233024876818
0.966584381961587,0.970026637456745,0.980657640232108,0.985993345497478,0.940031246244442
0.967848756698176,0.968881475764893,0.980816184164632,0.984115058495224,0.940932580218724
0.965681257149738,0.969080634319998,0.979928338142499,0.984973703981968,0.939009734406922
0.966674694442772,0.970151111553686,0.98040396994007,0.985886014811635,0.941172935945199
0.965380215545788,0.97022579601185,0.981577195040746,0.983578405066008,0.940151424107679
0.967096152688302,0.970449849386343,0.980023464502013,0.986315337555007,0.942735248167288
0.966915527725932,0.96905573950061,0.979706376636966,0.984759042610282,0.940872491287105
0.968029381660546,0.970250690831238,0.980911310524146,0.986208006869164,0.941533469534912
0.965952194593293,0.96905573950061,0.980308843580556,0.985456692068262,0.940271601970917
0.968571256547655,0.969254898055715,0.980594222659099,0.98502736932489,0.942194447782718
0.966343548678427,0.969404266972043,0.98046738751308,0.984437050552753,0.939370267996635
0.967577819254621,0.969653215165924,0.980816184164632,0.984061393152302,0.941233024876818
0.967758444216991,0.969005949861834,0.980245426007547,0.984168723838145,0.941653647398149
0.967607923415016,0.970400059747566,0.98167232140026,0.985134700010733,0.943215959620238
0.96811969414173,0.970325375289402,0.982147953197831,0.985295696039498,0.941773825261387
0.968390631585285,0.969678109985312,0.981133272029679,0.985456692068262,0.941533469534912
0.966674694442772,0.970001742637357,0.979611250277452,0.986261672212085,0.942194447782718
0.96799927750015,0.968757001667953,0.980277134794051,0.985671353439948,0.940331690902536
0.967427298452646,0.968458263835296,0.980784475378127,0.984490715895675,0.941473380603293
