"sens","spec","ppv","npv","acc"
0.99759898720915,0.675991145099618,0.977054413818659,0.953178206583428,0.975912606866603
0.997295764818773,0.670197596251782,0.976941920414732,0.946490218642117,0.975505495996743
0.996992590440215,0.682098765432099,0.977981416030099,0.941226575809199,0.976224725200163
0.997195704924226,0.680501335524964,0.977844268718387,0.944935805991441,0.976279006649478
0.996947097562039,0.671629614521721,0.977061279154259,0.940051384527548,0.975301940561813
0.997380408365229,0.665059272654209,0.976253561253561,0.948424068767908,0.974935540778939
0.997336477163567,0.670746388443018,0.976611937745853,0.948099829835508,0.975247659112498
0.997426240711928,0.673510876194348,0.977122507122507,0.949283667621777,0.975804043967974
0.997279723026344,0.665858095815646,0.976456009913259,0.946279804653835,0.975030533315239
0.997368880102337,0.667619436504696,0.976821993479406,0.94755143436685,0.975451214547428
0.997311710769141,0.682946849989739,0.977984239850663,0.947338457159123,0.976523273171394
0.997193584505097,0.672087822728197,0.977019845849183,0.944841383252358,0.975491925634414
0.997066043079783,0.689113819458789,0.978546584559243,0.942905596382137,0.976835391504953
0.99736979772146,0.668444809191629,0.976996768729271,0.947368421052632,0.975614058895373
0.997278614567416,0.671758793969849,0.976724961160759,0.947010484556532,0.975301940561813
0.99697335680922,0.669015502315281,0.976567510939438,0.941093174738035,0.974867688967295
0.997295292937225,0.672221093273725,0.977021482705567,0.946765884373211,0.975586918170715
0.997250309158362,0.664984863773966,0.97635529726804,0.945752009184845,0.974908400054281
0.996873954955872,0.672908609810706,0.977098148755148,0.938937801760863,0.975274799837156
0.996918380696271,0.673135852911134,0.977202456435319,0.939549472483604,0.975410503460442
0.99712117246794,0.673452768729642,0.977145788213838,0.943525385054193,0.975546207083729
0.996873500370817,0.668697948405444,0.976760754028753,0.938694040490448,0.974949111141267
0.996842717881566,0.66875,0.976580762871315,0.93859649122807,0.974759126068666
0.997190888581617,0.668405215646941,0.976441245635288,0.945248226950355,0.974949111141267
0.996684263339296,0.669575806778973,0.976796887248265,0.935355826481429,0.974813407517981
0.99703423711565,0.667482161060143,0.976770352646271,0.941345600920069,0.975098385126883
0.996959380819367,0.665926524020993,0.976418454874469,0.94042189281642,0.974704844619351
0.997424330616997,0.674849094567404,0.976966604427087,0.949872557349193,0.975668340344687
0.997033115664858,0.669235449198945,0.976761747357023,0.941780821917808,0.975098385126883
0.997326280914877,0.680213464696223,0.977803738317757,0.947398513436249,0.97636042882345
0.997164131351619,0.675324675324675,0.977197257970271,0.944649446494465,0.97564119962003
0.99733895594009,0.673577235772358,0.977120225663528,0.947669430940806,0.975722621794002
0.996959646213378,0.666127728375101,0.976462207024293,0.94037089871612,0.974745555706337
0.997150127226463,0.670803662258393,0.976950581933701,0.943887775551102,0.975383362735785
0.997238171378734,0.677630234933606,0.977515922659333,0.945822640433419,0.976007599402904
0.997398142360859,0.676885346413243,0.977478311656861,0.948725293612146,0.976116162301533
0.997091162953051,0.669639237940819,0.976775995212721,0.942922374429224,0.975166236938526
0.997251268924795,0.672277428513486,0.976975465192489,0.946061643835616,0.975505495996743
0.997148883555168,0.668149646107179,0.976620601225246,0.944,0.975071244402226
0.997121256179122,0.672097759674134,0.977062913152496,0.943396226415094,0.975464784909757
0.997004986842297,0.671623548584233,0.977032783848861,0.941193262917499,0.97532908128647
0.996976700242736,0.675322020036802,0.977372148363471,0.940757618911991,0.975627629257701
0.9971079364618,0.678549477566073,0.977642884623605,0.943320991170607,0.976007599402904
0.996757259811834,0.668969721601301,0.976786604916281,0.936557610241821,0.974867688967295
0.996933897147507,0.673507079827622,0.977335213755574,0.939593472659605,0.975546207083729
0.996887182172572,0.6671388101983,0.976559939583066,0.939048704072914,0.974772696430995
0.997104443733085,0.673045930701048,0.976863863150392,0.943785310734463,0.975274799837156
0.997249869041383,0.664720096657269,0.976282051282051,0.945845272206304,0.974840548242638
0.997019569073304,0.670741646291769,0.976977761315231,0.941378324277953,0.975288370199484
0.997033805888768,0.677110885045778,0.977379628837766,0.942242355605889,0.975695481069345
0.997366966337901,0.660873080032336,0.976110138242287,0.94755143436685,0.974772696430995
0.997033935269999,0.677117263843648,0.977394526795895,0.942209631728045,0.975709051431673
0.996756929699543,0.672483766233766,0.976993143557653,0.936952219394968,0.975071244402226
0.997016880093131,0.667203219315895,0.976428337299947,0.941777904004544,0.974772696430995
0.996974853469465,0.661260896006487,0.97620336086585,0.940057636887608,0.974501289184421
0.997177853422944,0.669765561843169,0.97671767689721,0.944697833523375,0.975193377663184
0.997341314233412,0.675859230294299,0.977571450949119,0.947216613787136,0.976143303026191
0.997355343078846,0.676108374384236,0.977525849545675,0.947640966628308,0.976116162301533
0.997104275195716,0.675322061191626,0.977001825025664,0.944006752954418,0.975410503460442
0.997396855867254,0.673026182261011,0.977049647410784,0.948783977110157,0.975709051431673
0.997193013075032,0.671802148793837,0.976931735605489,0.944967208440262,0.975410503460442
0.9968167679293,0.678659035159444,0.977591196134054,0.938118112461147,0.975695481069345
0.997110791701148,0.672969042177436,0.977594943916187,0.942117510180337,0.975939747591261
0.997382731846337,0.669853539462978,0.976885939302448,0.948171609559459,0.9755326367214
0.996886185723016,0.666800966962127,0.976427329475814,0.939273552780931,0.974650563170037
0.997439106015191,0.66539081385979,0.976342738317358,0.949410750215579,0.975071244402226
0.99716421383282,0.664027608607389,0.976432558669401,0.943739180611656,0.974894829691953
0.996932604524045,0.675030599755202,0.977297990594271,0.940056818181818,0.975519066359072
0.996915197019964,0.665726943213854,0.976343840848202,0.939738487777146,0.974596281720722
